"intnum";"idno";"cntry";"interval";"overlap"
130;1382;"CZ";2021-07-18 07:51:00 UTC--2021-07-18 08:35:00 UTC;FALSE
130;1386;"CZ";2021-07-19 14:38:00 UTC--2021-07-19 15:48:00 UTC;FALSE
130;2720;"CZ";2021-07-21 10:34:00 UTC--2021-07-21 11:38:00 UTC;FALSE
130;2723;"CZ";2021-07-21 12:24:00 UTC--2021-07-21 13:36:00 UTC;FALSE
130;2724;"CZ";2021-07-22 19:32:00 UTC--2021-07-22 20:30:00 UTC;FALSE
130;1381;"CZ";2021-07-22 21:18:00 UTC--2021-07-22 21:57:00 UTC;FALSE
130;1467;"CZ";2021-07-24 17:24:00 UTC--2021-07-24 18:21:00 UTC;FALSE
130;2721;"CZ";2021-07-24 20:02:00 UTC--2021-07-24 21:09:00 UTC;FALSE
130;2719;"CZ";2021-07-25 08:16:00 UTC--2021-07-25 09:03:00 UTC;FALSE
130;1465;"CZ";2021-07-26 16:41:00 UTC--2021-07-26 17:32:00 UTC;FALSE
130;1469;"CZ";2021-07-26 18:16:00 UTC--2021-07-26 18:57:00 UTC;FALSE
130;1470;"CZ";2021-07-27 21:08:00 UTC--2021-07-27 21:44:00 UTC;FALSE
131;2066;"CZ";2021-08-06 15:56:00 UTC--2021-08-06 16:45:00 UTC;FALSE
131;2068;"CZ";2021-08-07 14:56:00 UTC--2021-08-07 15:31:00 UTC;FALSE
131;2065;"CZ";2021-08-09 15:35:00 UTC--2021-08-09 16:17:00 UTC;FALSE
131;2070;"CZ";2021-08-13 17:58:00 UTC--2021-08-13 18:53:00 UTC;FALSE
131;2067;"CZ";2021-08-16 16:39:00 UTC--2021-08-16 17:19:00 UTC;FALSE
131;2405;"CZ";2021-08-24 21:36:00 UTC--2021-08-24 22:24:00 UTC;FALSE
131;2402;"CZ";2021-08-25 18:14:00 UTC--2021-08-25 18:56:00 UTC;FALSE
131;2401;"CZ";2021-08-26 13:56:00 UTC--2021-08-26 14:54:00 UTC;FALSE
131;2406;"CZ";2021-08-26 15:54:00 UTC--2021-08-26 16:29:00 UTC;FALSE
131;1403;"CZ";2021-09-04 15:24:00 UTC--2021-09-04 16:19:00 UTC;FALSE
131;2246;"CZ";2021-09-04 19:16:00 UTC--2021-09-04 20:45:00 UTC;FALSE
131;2248;"CZ";2021-09-04 21:27:00 UTC--2021-09-04 22:27:00 UTC;FALSE
131;1400;"CZ";2021-09-06 13:35:00 UTC--2021-09-06 14:31:00 UTC;FALSE
131;1401;"CZ";2021-09-06 16:04:00 UTC--2021-09-06 16:54:00 UTC;FALSE
131;2245;"CZ";2021-09-07 14:36:00 UTC--2021-09-07 15:11:00 UTC;FALSE
131;1402;"CZ";2021-09-08 12:49:00 UTC--2021-09-08 13:53:00 UTC;FALSE
131;1404;"CZ";2021-09-10 19:04:00 UTC--2021-09-10 20:13:00 UTC;FALSE
132;2566;"CZ";2021-07-29 10:40:00 UTC--2021-07-29 11:49:00 UTC;FALSE
132;2567;"CZ";2021-07-29 12:27:00 UTC--2021-07-29 13:26:00 UTC;FALSE
132;2565;"CZ";2021-07-31 17:26:00 UTC--2021-07-31 18:28:00 UTC;FALSE
132;2568;"CZ";2021-07-31 20:04:00 UTC--2021-07-31 21:07:00 UTC;FALSE
132;1736;"CZ";2021-08-05 16:58:00 UTC--2021-08-05 17:52:00 UTC;FALSE
132;868;"CZ";2021-08-07 16:54:00 UTC--2021-08-07 17:40:00 UTC;FALSE
132;866;"CZ";2021-08-09 17:43:00 UTC--2021-08-09 18:56:00 UTC;FALSE
132;1740;"CZ";2021-08-10 09:33:00 UTC--2021-08-10 10:22:00 UTC;FALSE
132;865;"CZ";2021-08-10 11:01:00 UTC--2021-08-10 12:10:00 UTC;FALSE
132;867;"CZ";2021-08-15 15:27:00 UTC--2021-08-15 16:06:00 UTC;FALSE
132;1737;"CZ";2021-08-17 13:21:00 UTC--2021-08-17 14:02:00 UTC;FALSE
133;1534;"CZ";2021-07-22 12:59:00 UTC--2021-07-22 13:44:00 UTC;FALSE
133;1801;"CZ";2021-08-15 15:36:00 UTC--2021-08-15 16:16:00 UTC;FALSE
133;1805;"CZ";2021-08-19 16:30:00 UTC--2021-08-19 17:04:00 UTC;FALSE
133;1804;"CZ";2021-08-20 19:14:00 UTC--2021-08-20 20:09:00 UTC;FALSE
133;1802;"CZ";2021-08-24 14:03:00 UTC--2021-08-24 15:07:00 UTC;FALSE
134;2960;"CZ";2021-07-07 17:37:00 UTC--2021-07-07 18:20:00 UTC;FALSE
134;2964;"CZ";2021-07-07 20:09:00 UTC--2021-07-07 21:24:00 UTC;FALSE
134;2963;"CZ";2021-07-10 12:05:00 UTC--2021-07-10 12:49:00 UTC;FALSE
134;2959;"CZ";2021-07-12 18:53:00 UTC--2021-07-12 19:56:00 UTC;FALSE
134;2410;"CZ";2021-07-13 20:01:00 UTC--2021-07-13 21:16:00 UTC;FALSE
134;2961;"CZ";2021-07-14 11:34:00 UTC--2021-07-14 12:47:00 UTC;FALSE
134;2407;"CZ";2021-07-14 13:14:00 UTC--2021-07-14 14:27:00 UTC;FALSE
134;2408;"CZ";2021-07-18 17:27:00 UTC--2021-07-18 18:07:00 UTC;FALSE
134;2409;"CZ";2021-07-19 16:30:00 UTC--2021-07-19 17:17:00 UTC;FALSE
134;1651;"CZ";2021-07-23 14:11:00 UTC--2021-07-23 15:20:00 UTC;FALSE
134;1652;"CZ";2021-07-23 16:37:00 UTC--2021-07-23 17:54:00 UTC;FALSE
134;2412;"CZ";2021-07-23 20:05:00 UTC--2021-07-23 21:22:00 UTC;FALSE
134;1653;"CZ";2021-07-25 17:09:00 UTC--2021-07-25 18:10:00 UTC;FALSE
134;1655;"CZ";2021-07-25 19:38:00 UTC--2021-07-25 20:48:00 UTC;FALSE
134;1654;"CZ";2021-07-26 19:05:00 UTC--2021-07-26 19:44:00 UTC;FALSE
134;1656;"CZ";2021-07-26 20:49:00 UTC--2021-07-26 21:38:00 UTC;FALSE
135;3219;"CZ";2021-09-05 15:41:00 UTC--2021-09-05 16:54:00 UTC;FALSE
135;3222;"CZ";2021-09-06 17:54:00 UTC--2021-09-06 18:40:00 UTC;FALSE
135;3218;"CZ";2021-09-08 13:15:00 UTC--2021-09-08 14:29:00 UTC;FALSE
135;3220;"CZ";2021-09-09 14:10:00 UTC--2021-09-09 15:20:00 UTC;FALSE
135;2413;"CZ";2021-09-13 16:54:00 UTC--2021-09-13 17:40:00 UTC;FALSE
135;2414;"CZ";2021-09-14 18:38:00 UTC--2021-09-14 19:25:00 UTC;FALSE
135;2415;"CZ";2021-09-15 17:23:00 UTC--2021-09-15 18:19:00 UTC;FALSE
135;2417;"CZ";2021-09-16 11:45:00 UTC--2021-09-16 12:28:00 UTC;FALSE
135;2418;"CZ";2021-09-25 09:58:00 UTC--2021-09-25 10:38:00 UTC;FALSE
136;1292;"CZ";2021-08-17 14:59:00 UTC--2021-08-17 16:08:00 UTC;FALSE
136;1291;"CZ";2021-08-21 11:41:00 UTC--2021-08-21 12:31:00 UTC;FALSE
136;1296;"CZ";2021-08-22 19:48:00 UTC--2021-08-22 20:50:00 UTC;FALSE
136;1293;"CZ";2021-08-23 18:51:00 UTC--2021-08-23 19:57:00 UTC;FALSE
136;1295;"CZ";2021-08-26 19:10:00 UTC--2021-08-26 20:07:00 UTC;FALSE
136;834;"CZ";2021-09-15 18:16:00 UTC--2021-09-15 19:31:00 UTC;FALSE
136;830;"CZ";2021-09-17 11:09:00 UTC--2021-09-17 12:02:00 UTC;FALSE
136;831;"CZ";2021-09-17 12:50:00 UTC--2021-09-17 13:52:00 UTC;FALSE
136;832;"CZ";2021-09-17 15:00:00 UTC--2021-09-17 15:54:00 UTC;FALSE
137;680;"CZ";2021-08-21 14:55:00 UTC--2021-08-21 16:02:00 UTC;FALSE
137;681;"CZ";2021-08-25 18:10:00 UTC--2021-08-25 18:52:00 UTC;FALSE
137;682;"CZ";2021-08-29 16:04:00 UTC--2021-08-29 17:04:00 UTC;FALSE
137;1683;"CZ";2021-09-04 20:53:00 UTC--2021-09-04 21:51:00 UTC;FALSE
137;1682;"CZ";2021-09-06 21:21:00 UTC--2021-09-06 22:27:00 UTC;FALSE
137;2479;"CZ";2021-09-07 11:27:00 UTC--2021-09-07 12:30:00 UTC;FALSE
137;2480;"CZ";2021-09-07 13:10:00 UTC--2021-09-07 13:54:00 UTC;FALSE
137;1681;"CZ";2021-09-08 21:51:00 UTC--2021-09-08 22:44:00 UTC;FALSE
137;1684;"CZ";2021-09-09 18:02:00 UTC--2021-09-09 18:48:00 UTC;FALSE
137;2484;"CZ";2021-09-10 16:25:00 UTC--2021-09-10 17:31:00 UTC;FALSE
137;2481;"CZ";2021-09-11 10:36:00 UTC--2021-09-11 11:17:00 UTC;FALSE
138;1765;"CZ";2021-07-07 11:08:00 UTC--2021-07-07 12:38:00 UTC;FALSE
138;1770;"CZ";2021-07-08 17:52:00 UTC--2021-07-08 18:28:00 UTC;FALSE
138;1766;"CZ";2021-07-09 13:54:00 UTC--2021-07-09 15:07:00 UTC;FALSE
138;1768;"CZ";2021-07-11 10:57:00 UTC--2021-07-11 11:39:00 UTC;FALSE
138;1769;"CZ";2021-07-11 12:22:00 UTC--2021-07-11 12:56:00 UTC;FALSE
138;1642;"CZ";2021-07-20 19:46:00 UTC--2021-07-20 20:35:00 UTC;FALSE
138;1641;"CZ";2021-07-24 18:45:00 UTC--2021-07-24 19:54:00 UTC;FALSE
138;1640;"CZ";2021-07-27 18:09:00 UTC--2021-07-27 19:25:00 UTC;FALSE
138;1643;"CZ";2021-07-27 20:09:00 UTC--2021-07-27 21:05:00 UTC;FALSE
138;1639;"CZ";2021-07-29 18:04:00 UTC--2021-07-29 19:04:00 UTC;FALSE
139;58;"CZ";2021-09-06 16:40:00 UTC--2021-09-06 17:49:00 UTC;FALSE
139;60;"CZ";2021-09-06 19:20:00 UTC--2021-09-06 20:17:00 UTC;FALSE
139;3369;"CZ";2021-09-06 21:42:00 UTC--2021-09-06 22:42:00 UTC;FALSE
139;59;"CZ";2021-09-07 18:36:00 UTC--2021-09-07 19:26:00 UTC;FALSE
139;3370;"CZ";2021-09-08 11:20:00 UTC--2021-09-08 12:07:00 UTC;FALSE
139;57;"CZ";2021-09-09 16:04:00 UTC--2021-09-09 17:08:00 UTC;FALSE
139;3368;"CZ";2021-09-09 18:27:00 UTC--2021-09-09 19:18:00 UTC;FALSE
139;55;"CZ";2021-09-14 18:02:00 UTC--2021-09-14 18:56:00 UTC;FALSE
139;3367;"CZ";2021-09-16 13:58:00 UTC--2021-09-16 15:00:00 UTC;FALSE
140;1091;"CZ";2021-08-07 11:02:00 UTC--2021-08-07 12:12:00 UTC;FALSE
140;1087;"CZ";2021-08-08 15:21:00 UTC--2021-08-08 16:13:00 UTC;FALSE
140;1088;"CZ";2021-08-09 20:17:00 UTC--2021-08-09 21:09:00 UTC;FALSE
140;1090;"CZ";2021-08-10 17:33:00 UTC--2021-08-10 18:12:00 UTC;FALSE
140;1362;"CZ";2021-08-15 18:56:00 UTC--2021-08-15 19:37:00 UTC;FALSE
140;1361;"CZ";2021-08-19 13:03:00 UTC--2021-08-19 14:06:00 UTC;FALSE
140;1358;"CZ";2021-08-20 15:37:00 UTC--2021-08-20 16:44:00 UTC;FALSE
140;1360;"CZ";2021-08-20 19:40:00 UTC--2021-08-20 20:41:00 UTC;FALSE
140;1359;"CZ";2021-08-21 15:34:00 UTC--2021-08-21 17:01:00 UTC;FALSE
141;1784;"CZ";2021-07-10 15:01:00 UTC--2021-07-10 15:44:00 UTC;FALSE
141;1785;"CZ";2021-07-13 18:57:00 UTC--2021-07-13 19:38:00 UTC;FALSE
141;1787;"CZ";2021-07-14 19:55:00 UTC--2021-07-14 20:46:00 UTC;FALSE
141;2682;"CZ";2021-07-22 11:57:00 UTC--2021-07-22 13:00:00 UTC;FALSE
141;2677;"CZ";2021-07-23 19:06:00 UTC--2021-07-23 20:16:00 UTC;FALSE
141;2680;"CZ";2021-07-25 18:31:00 UTC--2021-07-25 19:50:00 UTC;FALSE
141;2681;"CZ";2021-07-26 14:15:00 UTC--2021-07-26 15:08:00 UTC;FALSE
141;2679;"CZ";2021-07-27 19:39:00 UTC--2021-07-27 20:53:00 UTC;FALSE
141;41;"CZ";2021-08-07 15:22:00 UTC--2021-08-07 16:13:00 UTC;FALSE
141;42;"CZ";2021-08-08 13:25:00 UTC--2021-08-08 14:27:00 UTC;FALSE
141;37;"CZ";2021-08-09 14:45:00 UTC--2021-08-09 15:41:00 UTC;FALSE
141;39;"CZ";2021-08-11 18:39:00 UTC--2021-08-11 19:27:00 UTC;FALSE
141;40;"CZ";2021-08-11 20:26:00 UTC--2021-08-11 21:23:00 UTC;FALSE
142;1742;"CZ";2021-07-07 15:30:00 UTC--2021-07-07 16:28:00 UTC;FALSE
142;1744;"CZ";2021-07-10 17:23:00 UTC--2021-07-10 18:22:00 UTC;FALSE
142;1743;"CZ";2021-07-11 12:46:00 UTC--2021-07-11 13:31:00 UTC;FALSE
142;1745;"CZ";2021-07-16 19:01:00 UTC--2021-07-16 19:34:00 UTC;FALSE
143;1527;"CZ";2021-07-11 16:55:00 UTC--2021-07-11 17:46:00 UTC;FALSE
143;1529;"CZ";2021-07-11 19:10:00 UTC--2021-07-11 19:52:00 UTC;FALSE
143;1525;"CZ";2021-07-12 12:57:00 UTC--2021-07-12 13:45:00 UTC;FALSE
143;1526;"CZ";2021-07-12 14:34:00 UTC--2021-07-12 15:17:00 UTC;FALSE
143;1530;"CZ";2021-07-16 19:30:00 UTC--2021-07-16 20:31:00 UTC;FALSE
143;3122;"CZ";2021-08-11 14:33:00 UTC--2021-08-11 15:11:00 UTC;FALSE
143;3126;"CZ";2021-08-12 15:40:00 UTC--2021-08-12 16:55:00 UTC;FALSE
143;3123;"CZ";2021-08-13 15:57:00 UTC--2021-08-13 17:00:00 UTC;FALSE
143;3125;"CZ";2021-08-13 18:37:00 UTC--2021-08-13 19:35:00 UTC;FALSE
144;492;"CZ";2021-07-15 17:38:00 UTC--2021-07-15 18:23:00 UTC;FALSE
144;487;"CZ";2021-07-17 08:05:00 UTC--2021-07-17 08:50:00 UTC;FALSE
144;490;"CZ";2021-07-19 16:18:00 UTC--2021-07-19 17:06:00 UTC;FALSE
144;491;"CZ";2021-07-23 16:59:00 UTC--2021-07-23 17:50:00 UTC;FALSE
144;489;"CZ";2021-07-24 15:30:00 UTC--2021-07-24 16:26:00 UTC;FALSE
144;946;"CZ";2021-08-07 14:31:00 UTC--2021-08-07 15:14:00 UTC;FALSE
144;945;"CZ";2021-08-08 12:54:00 UTC--2021-08-08 13:47:00 UTC;FALSE
144;948;"CZ";2021-08-08 16:02:00 UTC--2021-08-08 16:37:00 UTC;FALSE
144;944;"CZ";2021-08-12 18:26:00 UTC--2021-08-12 19:24:00 UTC;FALSE
145;3274;"CZ";2021-07-24 17:04:00 UTC--2021-07-24 17:47:00 UTC;FALSE
145;3276;"CZ";2021-07-24 18:57:00 UTC--2021-07-24 20:02:00 UTC;FALSE
145;3273;"CZ";2021-07-27 12:32:00 UTC--2021-07-27 13:07:00 UTC;FALSE
145;3275;"CZ";2021-07-27 14:11:00 UTC--2021-07-27 15:02:00 UTC;FALSE
145;3272;"CZ";2021-07-30 15:51:00 UTC--2021-07-30 16:26:00 UTC;FALSE
145;1824;"CZ";2021-08-18 20:19:00 UTC--2021-08-18 21:00:00 UTC;FALSE
145;1820;"CZ";2021-08-20 14:58:00 UTC--2021-08-20 16:10:00 UTC;FALSE
145;1823;"CZ";2021-08-21 13:22:00 UTC--2021-08-21 14:09:00 UTC;FALSE
145;1819;"CZ";2021-08-25 16:56:00 UTC--2021-08-25 17:52:00 UTC;FALSE
145;1821;"CZ";2021-08-29 20:56:00 UTC--2021-08-29 21:46:00 UTC;FALSE
146;3054;"CZ";2021-08-17 12:19:00 UTC--2021-08-17 13:02:00 UTC;FALSE
146;3050;"CZ";2021-08-18 15:55:00 UTC--2021-08-18 16:52:00 UTC;FALSE
146;3051;"CZ";2021-08-18 18:27:00 UTC--2021-08-18 19:22:00 UTC;FALSE
146;3049;"CZ";2021-08-22 11:27:00 UTC--2021-08-22 12:13:00 UTC;FALSE
146;1184;"CZ";2021-08-30 14:44:00 UTC--2021-08-30 15:35:00 UTC;FALSE
146;1183;"CZ";2021-09-02 15:04:00 UTC--2021-09-02 15:52:00 UTC;FALSE
146;1185;"CZ";2021-09-02 17:24:00 UTC--2021-09-02 18:22:00 UTC;FALSE
146;1187;"CZ";2021-09-05 18:43:00 UTC--2021-09-05 19:33:00 UTC;FALSE
146;1188;"CZ";2021-09-08 20:00:00 UTC--2021-09-08 21:01:00 UTC;FALSE
147;1374;"CZ";2021-07-15 20:15:00 UTC--2021-07-15 21:00:00 UTC;FALSE
147;1373;"CZ";2021-07-19 21:13:00 UTC--2021-07-19 21:53:00 UTC;FALSE
147;1371;"CZ";2021-07-20 17:12:00 UTC--2021-07-20 17:50:00 UTC;FALSE
147;1372;"CZ";2021-07-21 17:41:00 UTC--2021-07-21 18:15:00 UTC;FALSE
147;537;"CZ";2021-08-04 13:34:00 UTC--2021-08-04 14:16:00 UTC;FALSE
147;686;"CZ";2021-08-05 18:06:00 UTC--2021-08-05 19:08:00 UTC;FALSE
147;535;"CZ";2021-08-05 20:19:00 UTC--2021-08-05 20:54:00 UTC;FALSE
147;540;"CZ";2021-08-05 21:41:00 UTC--2021-08-05 22:37:00 UTC;FALSE
147;690;"CZ";2021-08-06 15:47:00 UTC--2021-08-06 16:35:00 UTC;FALSE
147;689;"CZ";2021-08-07 16:42:00 UTC--2021-08-07 17:29:00 UTC;FALSE
147;2251;"CZ";2021-08-07 18:30:00 UTC--2021-08-07 19:12:00 UTC;FALSE
147;2255;"CZ";2021-08-09 18:54:00 UTC--2021-08-09 19:23:00 UTC;FALSE
147;539;"CZ";2021-08-10 14:56:00 UTC--2021-08-10 15:52:00 UTC;FALSE
147;2252;"CZ";2021-08-13 18:52:00 UTC--2021-08-13 19:29:00 UTC;FALSE
147;2256;"CZ";2021-08-14 20:01:00 UTC--2021-08-14 21:06:00 UTC;FALSE
148;1196;"CZ";2021-07-07 19:48:00 UTC--2021-07-07 20:47:00 UTC;FALSE
148;1195;"CZ";2021-07-08 12:19:00 UTC--2021-07-08 13:17:00 UTC;FALSE
148;1200;"CZ";2021-07-10 13:20:00 UTC--2021-07-10 14:21:00 UTC;FALSE
148;2782;"CZ";2021-07-14 11:05:00 UTC--2021-07-14 11:59:00 UTC;FALSE
148;1197;"CZ";2021-07-14 13:13:00 UTC--2021-07-14 14:03:00 UTC;FALSE
148;2784;"CZ";2021-07-15 14:13:00 UTC--2021-07-15 14:54:00 UTC;FALSE
148;2783;"CZ";2021-07-18 20:30:00 UTC--2021-07-18 21:14:00 UTC;FALSE
148;112;"CZ";2021-07-22 11:41:00 UTC--2021-07-22 12:52:00 UTC;FALSE
148;110;"CZ";2021-07-23 19:27:00 UTC--2021-07-23 20:24:00 UTC;FALSE
148;114;"CZ";2021-07-25 12:46:00 UTC--2021-07-25 13:41:00 UTC;FALSE
148;111;"CZ";2021-07-26 17:20:00 UTC--2021-07-26 18:21:00 UTC;FALSE
148;1855;"CZ";2021-08-02 09:28:00 UTC--2021-08-02 10:17:00 UTC;FALSE
148;1858;"CZ";2021-08-02 12:26:00 UTC--2021-08-02 13:18:00 UTC;FALSE
148;1860;"CZ";2021-08-02 14:11:00 UTC--2021-08-02 14:55:00 UTC;FALSE
148;1009;"CZ";2021-08-06 11:15:00 UTC--2021-08-06 12:11:00 UTC;FALSE
148;1010;"CZ";2021-08-06 13:01:00 UTC--2021-08-06 14:04:00 UTC;FALSE
148;1012;"CZ";2021-08-06 15:36:00 UTC--2021-08-06 16:29:00 UTC;FALSE
148;1856;"CZ";2021-08-06 17:35:00 UTC--2021-08-06 18:27:00 UTC;FALSE
148;1014;"CZ";2021-08-12 14:34:00 UTC--2021-08-12 15:21:00 UTC;FALSE
149;1915;"CZ";2021-07-22 10:28:00 UTC--2021-07-22 11:23:00 UTC;FALSE
149;1916;"CZ";2021-07-23 14:22:00 UTC--2021-07-23 15:24:00 UTC;FALSE
149;1917;"CZ";2021-07-23 16:13:00 UTC--2021-07-23 17:02:00 UTC;FALSE
149;1167;"CZ";2021-08-17 15:39:00 UTC--2021-08-17 16:17:00 UTC;FALSE
149;1168;"CZ";2021-08-17 17:07:00 UTC--2021-08-17 18:19:00 UTC;FALSE
149;1165;"CZ";2021-08-20 18:30:00 UTC--2021-08-20 19:27:00 UTC;FALSE
150;2605;"CZ";2021-07-10 12:18:00 UTC--2021-07-10 13:23:00 UTC;FALSE
150;2606;"CZ";2021-07-12 19:10:00 UTC--2021-07-12 20:31:00 UTC;FALSE
150;2609;"CZ";2021-07-12 20:58:00 UTC--2021-07-12 21:38:00 UTC;FALSE
150;2607;"CZ";2021-07-13 16:41:00 UTC--2021-07-13 17:39:00 UTC;FALSE
150;2608;"CZ";2021-07-13 18:11:00 UTC--2021-07-13 19:02:00 UTC;FALSE
150;2610;"CZ";2021-07-14 15:41:00 UTC--2021-07-14 16:22:00 UTC;FALSE
150;1624;"CZ";2021-07-21 18:49:00 UTC--2021-07-21 19:48:00 UTC;FALSE
150;1623;"CZ";2021-07-22 20:03:00 UTC--2021-07-22 21:02:00 UTC;FALSE
150;1625;"CZ";2021-07-27 15:56:00 UTC--2021-07-27 16:59:00 UTC;FALSE
150;1569;"CZ";2021-07-28 16:57:00 UTC--2021-07-28 18:05:00 UTC;FALSE
150;1572;"CZ";2021-07-29 14:20:00 UTC--2021-07-29 15:08:00 UTC;FALSE
150;1622;"CZ";2021-07-30 18:55:00 UTC--2021-07-30 19:29:00 UTC;FALSE
150;1142;"CZ";2021-07-30 20:32:00 UTC--2021-07-30 21:23:00 UTC;FALSE
150;1143;"CZ";2021-08-01 19:25:00 UTC--2021-08-01 20:19:00 UTC;FALSE
150;1146;"CZ";2021-08-02 13:16:00 UTC--2021-08-02 14:10:00 UTC;FALSE
150;1144;"CZ";2021-08-03 13:12:00 UTC--2021-08-03 14:19:00 UTC;FALSE
150;1145;"CZ";2021-08-03 14:44:00 UTC--2021-08-03 15:41:00 UTC;FALSE
150;1567;"CZ";2021-08-05 17:00:00 UTC--2021-08-05 18:10:00 UTC;FALSE
150;1570;"CZ";2021-08-05 21:18:00 UTC--2021-08-05 22:11:00 UTC;FALSE
151;3240;"CZ";2021-07-07 16:20:00 UTC--2021-07-07 17:10:00 UTC;FALSE
151;757;"CZ";2021-07-08 18:34:00 UTC--2021-07-08 19:23:00 UTC;FALSE
151;761;"CZ";2021-07-08 20:15:00 UTC--2021-07-08 21:19:00 UTC;FALSE
151;758;"CZ";2021-07-09 17:15:00 UTC--2021-07-09 18:19:00 UTC;FALSE
151;3236;"CZ";2021-07-10 15:38:00 UTC--2021-07-10 16:14:00 UTC;FALSE
151;762;"CZ";2021-07-11 19:03:00 UTC--2021-07-11 20:00:00 UTC;FALSE
151;3239;"CZ";2021-07-12 18:58:00 UTC--2021-07-12 19:33:00 UTC;FALSE
151;3238;"CZ";2021-07-13 17:21:00 UTC--2021-07-13 17:57:00 UTC;FALSE
151;3135;"CZ";2021-07-15 20:19:00 UTC--2021-07-15 21:38:00 UTC;FALSE
151;3133;"CZ";2021-07-19 16:36:00 UTC--2021-07-19 17:31:00 UTC;FALSE
151;3137;"CZ";2021-07-19 18:55:00 UTC--2021-07-19 19:46:00 UTC;FALSE
151;2487;"CZ";2021-07-21 17:38:00 UTC--2021-07-21 18:30:00 UTC;FALSE
151;1562;"CZ";2021-07-22 15:54:00 UTC--2021-07-22 16:46:00 UTC;FALSE
151;1566;"CZ";2021-07-22 18:31:00 UTC--2021-07-22 19:17:00 UTC;FALSE
151;3138;"CZ";2021-07-22 20:33:00 UTC--2021-07-22 21:20:00 UTC;FALSE
151;2486;"CZ";2021-07-23 17:52:00 UTC--2021-07-23 18:45:00 UTC;FALSE
151;2489;"CZ";2021-07-26 16:17:00 UTC--2021-07-26 17:10:00 UTC;FALSE
151;1565;"CZ";2021-07-26 19:43:00 UTC--2021-07-26 20:34:00 UTC;FALSE
151;3134;"CZ";2021-07-28 16:42:00 UTC--2021-07-28 17:30:00 UTC;FALSE
151;1564;"CZ";2021-07-31 18:51:00 UTC--2021-07-31 19:40:00 UTC;FALSE
151;1561;"CZ";2021-08-03 15:46:00 UTC--2021-08-03 16:45:00 UTC;FALSE
152;1450;"CZ";2021-07-07 17:21:00 UTC--2021-07-07 18:11:00 UTC;FALSE
152;1449;"CZ";2021-07-10 13:59:00 UTC--2021-07-10 15:05:00 UTC;FALSE
152;1447;"CZ";2021-07-11 17:07:00 UTC--2021-07-11 18:03:00 UTC;FALSE
153;894;"CZ";2021-08-18 12:12:00 UTC--2021-08-18 13:10:00 UTC;FALSE
153;892;"CZ";2021-08-19 15:55:00 UTC--2021-08-19 16:47:00 UTC;FALSE
153;889;"CZ";2021-08-20 13:17:00 UTC--2021-08-20 14:11:00 UTC;FALSE
153;891;"CZ";2021-08-22 17:21:00 UTC--2021-08-22 18:11:00 UTC;FALSE
154;62;"CZ";2021-07-07 17:19:00 UTC--2021-07-07 18:08:00 UTC;FALSE
154;65;"CZ";2021-07-12 15:56:00 UTC--2021-07-12 16:52:00 UTC;FALSE
154;61;"CZ";2021-07-13 16:39:00 UTC--2021-07-13 18:02:00 UTC;FALSE
154;63;"CZ";2021-07-13 18:29:00 UTC--2021-07-13 19:30:00 UTC;FALSE
154;331;"CZ";2021-07-23 16:41:00 UTC--2021-07-23 17:42:00 UTC;FALSE
154;332;"CZ";2021-07-23 19:19:00 UTC--2021-07-23 20:08:00 UTC;FALSE
154;333;"CZ";2021-07-24 20:00:00 UTC--2021-07-24 20:48:00 UTC;FALSE
154;335;"CZ";2021-07-27 11:00:00 UTC--2021-07-27 11:32:00 UTC;FALSE
154;336;"CZ";2021-07-27 13:26:00 UTC--2021-07-27 13:59:00 UTC;FALSE
155;3152;"CZ";2021-07-09 14:47:00 UTC--2021-07-09 15:37:00 UTC;FALSE
155;3154;"CZ";2021-07-10 15:43:00 UTC--2021-07-10 16:33:00 UTC;FALSE
155;3156;"CZ";2021-07-12 15:07:00 UTC--2021-07-12 15:56:00 UTC;FALSE
155;393;"CZ";2021-08-08 15:28:00 UTC--2021-08-08 16:23:00 UTC;FALSE
155;394;"CZ";2021-08-10 10:39:00 UTC--2021-08-10 11:32:00 UTC;FALSE
155;395;"CZ";2021-08-10 12:54:00 UTC--2021-08-10 13:31:00 UTC;FALSE
155;391;"CZ";2021-08-19 13:04:00 UTC--2021-08-19 14:18:00 UTC;FALSE
156;1579;"CZ";2021-08-19 18:46:00 UTC--2021-08-19 19:32:00 UTC;FALSE
156;1580;"CZ";2021-08-19 21:23:00 UTC--2021-08-19 22:24:00 UTC;FALSE
156;1581;"CZ";2021-08-21 16:35:00 UTC--2021-08-21 17:47:00 UTC;FALSE
156;1584;"CZ";2021-08-21 18:15:00 UTC--2021-08-21 19:02:00 UTC;FALSE
156;1583;"CZ";2021-08-27 18:48:00 UTC--2021-08-27 19:26:00 UTC;FALSE
156;667;"CZ";2021-09-09 09:39:00 UTC--2021-09-09 10:22:00 UTC;FALSE
156;668;"CZ";2021-09-10 11:17:00 UTC--2021-09-10 12:10:00 UTC;FALSE
156;672;"CZ";2021-09-13 16:21:00 UTC--2021-09-13 17:21:00 UTC;FALSE
156;669;"CZ";2021-09-17 19:38:00 UTC--2021-09-17 20:22:00 UTC;FALSE
157;2089;"CZ";2021-07-13 14:28:00 UTC--2021-07-13 15:22:00 UTC;FALSE
157;2090;"CZ";2021-07-16 13:30:00 UTC--2021-07-16 14:22:00 UTC;FALSE
